Reading,Depth,Cone,Friction,Pore 2,Slope x,Slope y
10772,66.730,26.7996,0.0847,0.5949,-6.5010,10.0724
10773,66.739,26.6753,0.0852,0.5693,-6.4686,10.0810
10774,66.748,26.6332,0.0758,0.5653,-6.4367,10.1221
10775,66.759,26.2401,0.0708,0.6105,-6.4112,10.1190
10776,66.769,26.4739,0.0703,0.5448,-6.3917,10.1020
10777,66.779,26.1704,0.0792,0.5807,-6.3982,10.1657
10778,66.789,26.0558,0.0734,0.6020,-6.3819,10.1388
10779,66.799,26.0780,0.0772,0.5572,-6.3149,10.1643
10780,66.809,25.9241,0.0771,0.5097,-6.2762,10.1918
10781,66.820,24.9520,0.0750,0.5890,-6.2786,10.2291
10782,66.830,24.6626,0.0876,0.4959,-6.2718,10.1948
10783,66.841,24.3138,0.0906,0.5188,-6.2435,10.2180
10784,66.851,24.0122,0.0904,0.5569,-6.2657,10.2263
10785,66.861,23.7918,0.0901,0.5528,-6.2250,10.2443
10786,66.871,23.6526,0.0931,0.5591,-6.2014,10.2468
10787,66.882,23.7800,0.0915,0.5484,-6.2038,10.2452
10788,66.892,23.9071,0.0940,0.5907,-6.1903,10.2743
10789,66.901,23.7348,0.0947,0.6160,-6.1985,10.2736
10790,66.912,23.7445,0.0986,0.5692,-6.2060,10.2828
10791,66.922,23.6987,0.0988,0.5888,-6.2098,10.2636
10792,66.933,23.7181,0.1005,0.5640,-6.1868,10.2548
10793,66.943,23.7521,0.0950,0.5462,-6.1614,10.2808
10794,66.952,23.5699,0.0940,0.5839,-6.1628,10.2525
10795,66.963,23.3214,0.0908,0.5992,-6.1540,10.2544
10796,66.975,23.1747,0.0893,0.5678,-6.1321,10.2933
10797,66.984,23.1070,0.0855,0.5847,-6.1175,10.3189
10798,66.993,22.9601,0.0831,0.5764,-6.1108,10.3437
10799,67.004,22.8348,0.0837,0.5736,-6.0545,10.3718
10800,67.014,22.5884,0.0829,0.5711,-6.0355,10.4197
10801,67.024,22.4829,0.0949,0.5749,-6.0202,10.4276
10802,67.035,22.4315,0.0995,0.5906,-6.0202,10.4283
10803,67.045,22.2767,0.0999,0.6021,-5.9989,10.4298
10804,67.056,22.2315,0.0999,0.6090,-5.9461,10.4392
10805,67.066,22.2508,0.1011,0.5972,-5.9125,10.4214
10806,67.076,22.2294,0.1042,0.6039,-5.9161,10.4019
10807,67.086,22.3435,0.1060,0.5959,-5.9207,10.4041
10808,67.096,22.5075,0.1103,0.5905,-5.8856,10.4738
10809,67.107,22.7394,0.1135,0.5947,-5.9003,10.4270
10810,67.117,22.9198,0.1026,0.6041,-5.9001,10.4719
10811,67.126,23.0798,0.1052,0.6732,-5.8590,10.4496
10812,67.136,22.7008,0.1124,0.6028,-5.8366,10.4810
10813,67.147,22.8262,0.1181,0.5376,-5.8234,10.4782
10814,67.157,22.5858,0.1211,0.5755,-5.7847,10.5075
10815,67.168,22.4147,0.1170,0.5676,-5.7696,10.4823
10816,67.178,22.2634,0.1214,0.5868,-5.7564,10.5308
10817,67.188,22.1383,0.1198,0.5838,-5.7526,10.5314
10818,67.199,22.0313,0.1214,0.5804,-5.7559,10.5210
10819,67.209,22.0282,0.1195,0.5902,-5.7022,10.5247
10820,67.219,22.1222,0.1177,0.5652,-5.6578,10.5628
10821,67.229,22.2220,0.1158,0.5679,-5.6381,10.5494
10822,67.239,22.2470,0.1173,0.5857,-5.6043,10.5651
10823,67.250,22.1722,0.1202,0.5841,-5.5891,10.6099
10824,67.260,22.1126,0.1199,0.5984,-5.5418,10.6148
10825,67.270,21.9881,0.1192,0.6067,-5.5331,10.6134
10826,67.280,22.0438,0.1119,0.5957,-5.5206,10.5863
10827,67.291,21.9459,0.1018,0.5529,-5.5151,10.6009
10828,67.301,21.9801,0.1012,0.5286,-5.4839,10.6609
10829,67.312,21.9418,0.0962,0.4972,-5.4713,10.6469
10830,67.322,21.9226,0.0922,0.4730,-5.4453,10.6563
10831,67.332,21.9096,0.0936,0.4453,-5.4380,10.6390
10832,67.342,21.7206,0.0902,0.4416,-5.4223,10.6518
10833,67.354,21.4783,0.0862,0.4702,-5.4082,10.6484
10834,67.364,21.3752,0.0849,0.4879,-5.3604,10.7298
10835,67.374,21.2685,0.0836,0.5075,-5.3189,10.7233
10836,67.384,21.3370,0.0819,0.4913,-5.2909,10.7110
10837,67.395,21.3480,0.0789,0.4773,-5.2679,10.7531
10838,67.404,21.2773,0.0738,0.4961,-5.2462,10.7707
10839,67.414,21.3418,0.0678,0.5062,-5.1988,10.7798
10840,67.425,21.4934,0.0638,0.5269,-5.1940,10.7838
10841,67.435,21.5780,0.0608,0.5360,-5.1472,10.7829
10842,67.446,21.5201,0.0576,0.5312,-5.1212,10.7882
10843,67.456,21.5724,0.0556,0.5288,-5.1135,10.7900
10844,67.466,21.6537,0.0551,0.5472,-5.0823,10.8738
10845,67.477,21.6609,0.0560,0.5347,-5.0510,10.8624
10846,67.486,21.6457,0.0566,0.5296,-5.0051,10.8440
10847,67.496,21.6558,0.0586,0.5142,-4.9639,10.8842
10848,67.508,21.7731,0.0605,0.5270,-4.9779,10.8586
10849,67.518,21.9332,0.0624,0.5307,-4.9731,10.8845
10850,67.527,22.1941,0.0640,0.4998,-4.9525,10.9101
10851,67.538,22.4335,0.0647,0.5057,-4.9431,10.9258
10852,67.549,22.6144,0.0638,0.5043,-4.9249,10.9323
10853,67.558,22.8616,0.0625,0.5056,-4.8904,10.9398
10854,67.569,22.9598,0.0626,0.4890,-4.8924,10.9298
10855,67.578,23.1068,0.0633,0.5421,-4.8558,10.9613
10856,67.589,23.2811,0.0639,0.4928,-4.8169,10.9970
10857,67.598,23.3394,0.0643,0.4773,-4.8030,10.9713
10858,67.610,23.5247,0.0646,0.4945,-4.8198,10.9834
10859,67.620,23.4118,0.0627,0.4711,-4.7785,10.9903
10860,67.630,23.6823,0.0647,0.4376,-4.7023,11.0188
10861,67.641,23.6968,0.0657,0.3955,-4.7094,11.0210
10862,67.651,23.9259,0.0690,0.4338,-4.6898,11.0128
10863,67.661,24.2557,0.0680,0.4524,-4.6803,11.0161
10864,67.671,24.6354,0.0681,0.4572,-4.6327,11.0811
10865,67.681,24.9980,0.0684,0.4583,-4.6476,11.0845
10866,67.692,25.6406,0.0716,0.4740,-4.6361,11.0956
10867,67.702,25.8620,0.0771,0.4591,-4.6036,11.1040
10868,67.711,26.1840,0.0761,0.4708,-4.6038,11.1572
10869,67.722,26.4306,0.0737,0.5011,-4.5748,11.1248
10870,67.732,26.7911,0.0751,0.5266,-4.5951,11.1433
10871,67.741,27.3639,0.0771,0.4927,-4.5600,11.1833
10872,67.752,28.0379,0.0807,0.5169,-4.5897,11.1960
10873,67.761,28.6130,0.0824,0.4916,-4.5755,11.2267
10874,67.772,28.8661,0.0820,0.4665,-4.5486,11.2072
10875,67.782,28.7849,0.0832,0.4412,-4.5592,11.2391
10876,67.792,28.0822,0.0915,0.3863,-4.5193,11.2073
10877,67.804,26.5876,0.1036,0.2332,-4.5118,11.2191
10878,67.814,24.4140,0.1074,0.1766,-4.5102,11.1609
10879,67.825,22.0874,0.1032,0.1577,-4.4863,11.1228
10880,67.835,19.7242,0.1055,0.1485,-4.4978,11.0611
10881,67.847,17.1485,0.1031,0.1596,-4.5173,11.0304
10882,67.858,14.7894,0.1024,0.2417,-4.5639,11.0149
10883,67.868,12.3623,0.1046,0.3118,-4.5050,11.0175
10884,67.878,9.9639,0.1076,0.4521,-4.4968,11.0705
10885,67.890,8.7294,0.1436,0.5982,-4.4393,11.1072
10886,67.900,7.9534,0.1903,0.7064,-4.4043,11.1305
10887,67.909,7.2709,0.2403,0.8711,-4.3388,11.1775
10888,67.920,6.3814,0.2865,1.2441,-4.2936,11.2532
10889,67.930,5.7961,0.3298,1.3678,-4.2427,11.2573
10890,67.940,4.9911,0.3590,1.2651,-4.2151,11.2999
10891,67.950,4.4173,0.3925,1.5133,-4.1793,11.3486
10892,67.961,4.0763,0.4048,1.9390,-4.1366,11.4128
10893,67.971,4.0489,0.4083,2.1780,-4.0689,11.4081
10894,67.983,4.1636,0.4071,2.3082,-4.0092,11.4588
10895,67.992,4.9932,0.4004,2.4612,-3.9786,11.5035
10896,68.001,7.0458,0.3904,2.5920,-3.9512,11.5906
10897,68.012,9.8120,0.3722,2.6458,-3.9078,11.6306
10898,68.021,13.0918,0.3446,2.5673,-3.8626,11.6526
10899,68.030,16.2557,0.3224,2.5981,-3.8525,11.6806
10900,68.040,19.2788,0.2990,2.1915,-3.8367,11.6831
10901,68.050,21.9711,0.2618,1.2380,-3.7934,11.6685
10902,68.060,24.2640,0.2362,0.9329,-3.8299,11.6475
10903,68.069,25.8260,0.2226,0.9285,-3.8382,11.6592
10904,68.078,27.0115,0.2044,0.7100,-3.8593,11.6256
10905,68.089,27.9020,0.1891,0.7091,-3.8554,11.6397
10906,68.098,28.5781,0.1815,0.7086,-3.8325,11.5853
10907,68.108,29.1012,0.1711,0.6637,-3.8401,11.6259
10908,68.118,29.5299,0.1696,0.6641,-3.8242,11.6183
10909,68.128,29.6120,0.1764,0.6432,-3.8132,11.5952
10910,68.137,29.5315,0.1832,0.5892,-3.8316,11.5695
10911,68.148,29.1423,0.1941,0.5607,-3.8060,11.6052
10912,68.157,28.5350,0.2109,0.5310,-3.7983,11.6235
10913,68.168,27.8998,0.2299,0.5360,-3.7863,11.5957
10914,68.177,27.2281,0.2521,0.5380,-3.7540,11.6110
10915,68.188,26.5280,0.2713,0.5670,-3.7246,11.5808
10916,68.197,25.8832,0.2764,0.5490,-3.7271,11.5810
10917,68.207,25.4555,0.2730,0.5738,-3.7035,11.5999
10918,68.217,25.0749,0.2728,0.5506,-3.7098,11.6063
10919,68.226,24.8152,0.2627,0.5790,-3.6605,11.6197
10920,68.235,24.5648,0.2577,0.6016,-3.6586,11.6478
10921,68.245,24.5441,0.2612,0.6303,-3.6151,11.6240
10922,68.254,24.5353,0.2628,0.6221,-3.5668,11.6514
10923,68.264,24.6614,0.2654,0.6263,-3.5771,11.6179
10924,68.273,24.8305,0.2640,0.6108,-3.5638,11.6528
10925,68.282,25.1336,0.2602,0.6210,-3.5319,11.6761
10926,68.292,25.4412,0.2511,0.6166,-3.5218,11.7000
10927,68.301,25.9524,0.2455,0.6226,-3.4999,11.7427
10928,68.309,26.3987,0.2390,0.5873,-3.4561,11.7646
10929,68.319,26.9379,0.2365,0.5398,-3.4373,11.7862
10930,68.328,27.4347,0.2302,0.5443,-3.4088,11.7736
10931,68.337,27.6727,0.2260,0.4267,-3.3547,11.7934
10932,68.346,27.8021,0.2230,0.3619,-3.3417,11.8137
10933,68.357,27.7626,0.2172,0.3430,-3.2946,11.8325
10934,68.367,27.4449,0.2147,0.2878,-3.2503,11.8401
10935,68.378,27.1567,0.2151,0.2944,-3.2065,11.8280
10936,68.388,26.7979,0.2141,0.2786,-3.1847,11.8786
10937,68.397,26.7460,0.2161,0.2863,-3.1802,11.9000
10938,68.408,26.6644,0.2194,0.2721,-3.1411,11.9229
10939,68.417,26.8847,0.2234,0.2962,-3.1124,11.9325
10940,68.427,27.0550,0.2302,0.2920,-3.0825,11.9124
10941,68.438,27.3077,0.2384,0.2444,-3.0762,11.9286
10942,68.448,27.4809,0.2469,0.2199,-3.0179,11.9004
10943,68.459,27.5048,0.2527,0.1887,-2.9908,11.9630
10944,68.469,27.2277,0.2542,0.1348,-2.9846,11.9428
10945,68.479,26.8637,0.2501,0.1006,-2.9653,11.8924
10946,68.490,26.2630,0.2440,0.1027,-2.9398,11.8994
10947,68.500,25.5825,0.2328,0.1028,-2.9157,11.9141
10948,68.511,24.8838,0.2232,0.1191,-2.8846,11.9076
10949,68.522,24.2220,0.2123,0.1399,-2.8529,11.9054
10950,68.531,23.5421,0.2053,0.1777,-2.8314,11.9161
10951,68.542,22.9512,0.1972,0.2062,-2.8197,11.9457
10952,68.552,22.4446,0.1877,0.2564,-2.7952,11.9158
10953,68.562,21.9168,0.1751,0.2993,-2.7745,11.9097
10954,68.573,21.3942,0.1631,0.3410,-2.7667,11.9358
10955,68.583,20.9678,0.1519,0.3804,-2.6999,11.9540
10956,68.593,20.5787,0.1417,0.3879,-2.6947,11.9425
10957,68.603,20.3015,0.1342,0.4040,-2.6624,11.9705
10958,68.613,19.9570,0.1316,0.4312,-2.6172,11.9552
10959,68.623,19.7027,0.1278,0.4159,-2.5766,11.9940
10960,68.634,19.4306,0.1269,0.4385,-2.5625,11.9750
10961,68.644,19.0942,0.1293,0.4366,-2.5292,11.9759
10962,68.654,18.8497,0.1335,0.4695,-2.5113,11.9777
10963,68.664,18.5257,0.1417,0.4838,-2.4650,11.9897
10964,68.675,18.2664,0.1467,0.4558,-2.4397,12.0419
10965,68.686,18.0138,0.1537,0.5022,-2.4151,12.0176
10966,68.695,17.8239,0.1590,0.4830,-2.4005,12.0773
10967,68.707,17.7180,0.1617,0.5168,-2.3450,12.0283
10968,68.717,17.6339,0.1623,0.4990,-2.3350,12.0265
10969,68.726,17.6871,0.1626,0.5343,-2.2982,12.0401
10970,68.737,17.8375,0.1645,0.5408,-2.2645,12.0845
10971,68.747,18.0530,0.1666,0.5215,-2.2316,12.0825
10972,68.758,18.4022,0.1675,0.5200,-2.2022,12.0820
10973,68.767,18.7363,0.1693,0.5240,-2.1773,12.0956
10974,68.777,19.0964,0.1698,0.5094,-2.1699,12.0935
10975,68.788,19.4466,0.1718,0.4592,-2.1296,12.0728
10976,68.798,19.9397,0.1721,0.4024,-2.0948,12.0995
10977,68.809,20.2240,0.1716,0.3699,-2.0460,12.1127
10978,68.819,20.5311,0.1711,0.3443,-2.0454,12.0850
10979,68.829,20.7173,0.1705,0.3395,-2.0295,12.0810
10980,68.838,20.8578,0.1694,0.3217,-2.0206,12.1130
10981,68.849,20.9145,0.1641,0.3197,-1.9827,12.0990
10982,68.859,20.9789,0.1606,0.3359,-1.9633,12.0889
10983,68.870,20.8604,0.1534,0.3696,-1.9173,12.1117
10984,68.880,20.7847,0.1448,0.3727,-1.9028,12.0852
10985,68.890,20.6153,0.1358,0.4089,-1.8752,12.1004
10986,68.901,20.4579,0.1283,0.4380,-1.8548,12.1093
10987,68.910,20.3833,0.1208,0.4681,-1.8468,12.1064
10988,68.921,20.2536,0.1144,0.4960,-1.8028,12.1254
10989,68.930,20.1132,0.1073,0.5100,-1.7959,12.1395
10990,68.940,20.0490,0.1010,0.5152,-1.7514,12.1307
10991,68.951,19.9731,0.0981,0.5503,-1.7310,12.1254
10992,68.961,19.9223,0.0966,0.5693,-1.6923,12.1205
10993,68.971,19.7983,0.0969,0.5912,-1.6626,12.1251
10994,68.981,19.7257,0.0978,0.6100,-1.6520,12.1447
10995,68.990,19.5828,0.1010,0.6170,-1.6203,12.1917
10996,68.999,19.4549,0.1045,0.6310,-1.6085,12.1556
10997,69.009,19.3433,0.1085,0.6364,-1.5823,12.1440
10998,69.019,19.1871,0.1124,0.6361,-1.5854,12.1556
10999,69.029,19.0932,0.1152,0.6460,-1.5110,12.1517
11000,69.040,19.0214,0.1179,0.6554,-1.5130,12.2078
11001,69.050,19.0539,0.1196,0.6533,-1.4933,12.1561
11002,69.060,19.1267,0.1217,0.6530,-1.4794,12.1321
11003,69.070,19.2285,0.1226,0.6595,-1.4773,12.1508
11004,69.081,19.3991,0.1247,0.6467,-1.4478,12.1701
11005,69.091,19.5734,0.1255,0.6525,-1.4277,12.1617
11006,69.101,19.7848,0.1269,0.6421,-1.3901,12.1782
11007,69.112,19.9075,0.1275,0.6310,-1.3789,12.1585
11008,69.122,20.0889,0.1277,0.6352,-1.3483,12.1866
11009,69.132,20.1653,0.1263,0.6277,-1.3115,12.1995
11010,69.142,20.3662,0.1232,0.6282,-1.3001,12.1628
11011,69.153,20.2787,0.1249,0.6349,-1.2840,12.1986
11012,69.163,20.2331,0.1223,0.6304,-1.2324,12.1858
11013,69.172,20.1167,0.1200,0.6365,-1.1933,12.1886
11014,69.184,19.9331,0.1164,0.6347,-1.1705,12.1873
11015,69.193,19.7513,0.1134,0.6303,-1.1590,12.1993
11016,69.204,19.5970,0.1117,0.6427,-1.0998,12.1684
11017,69.214,19.3432,0.1080,0.6466,-1.0596,12.1238
11018,69.223,19.1763,0.1063,0.6474,-1.0072,12.1785
11019,69.234,18.9987,0.1055,0.6615,-1.0176,12.1817
11020,69.244,18.9738,0.1054,0.6572,-0.9972,12.1317
11021,69.254,18.9354,0.1069,0.6386,-0.9506,12.1389
11022,69.263,18.9668,0.1076,0.6382,-0.9523,12.1206
11023,69.274,19.1427,0.1086,0.6374,-0.8962,12.1420
11024,69.285,19.3554,0.1091,0.6259,-0.8722,12.1860
11025,69.294,19.5004,0.1090,0.6245,-0.8404,12.1993
11026,69.304,19.7244,0.1085,0.6232,-0.8122,12.1773
11027,69.314,19.9981,0.1077,0.6212,-0.7932,12.1867
11028,69.324,20.2144,0.1060,0.6095,-0.7582,12.1814
11029,69.333,20.4714,0.1047,0.5986,-0.7461,12.1903
11030,69.344,20.6215,0.1035,0.6109,-0.7126,12.1988
11031,69.354,20.8126,0.1035,0.6075,-0.7150,12.1746
11032,69.364,20.9649,0.1029,0.6105,-0.6726,12.1856
11033,69.374,21.0794,0.1020,0.5977,-0.6273,12.1500
11034,69.384,21.2081,0.1025,0.6003,-0.5882,12.1682
11035,69.394,21.3259,0.1013,0.5997,-0.6018,12.2020
11036,69.404,21.4521,0.1011,0.5918,-0.5618,12.1964
11037,69.414,21.5085,0.1019,0.6002,-0.5538,12.2011
11038,69.424,21.6131,0.1011,0.5996,-0.5023,12.2002
11039,69.434,21.7027,0.1030,0.6167,-0.4768,12.1922
11040,69.445,21.8378,0.1038,0.6183,-0.4838,12.1885
11041,69.454,21.9147,0.1038,0.6231,-0.4286,12.2090
11042,69.465,22.0971,0.1032,0.6106,-0.3960,12.1947
11043,69.475,22.1165,0.1051,0.6177,-0.3855,12.2006
11044,69.485,22.2605,0.1049,0.6142,-0.3675,12.1903
11045,69.494,22.3603,0.1053,0.6233,-0.3204,12.2084
11046,69.505,22.5205,0.1027,0.6085,-0.2856,12.1640
11047,69.515,22.7234,0.1010,0.5943,-0.2527,12.1696
11048,69.524,22.5608,0.0975,0.6194,-0.2295,12.1866
11049,69.535,22.7146,0.0972,0.6089,-0.2264,12.1614
11050,69.545,22.7905,0.0987,0.6186,-0.2026,12.1828
11051,69.555,22.8029,0.0972,0.6155,-0.1767,12.1280
11052,69.564,22.8270,0.0963,0.6127,-0.1469,12.1584
11053,69.574,22.7255,0.0953,0.6047,-0.1120,12.2127
11054,69.585,22.6971,0.0934,0.6113,-0.1116,12.1616
11055,69.595,22.6218,0.0919,0.6161,-0.1140,12.1595
11056,69.605,22.4271,0.0936,0.6293,-0.0867,12.1489
11057,69.615,22.3380,0.0934,0.6237,-0.0672,12.1693
11058,69.617,22.2925,0.0935,0.6204,-0.0609,12.1457
11061,69.634,22.0641,0.0943,0.6473,-0.0285,12.1752
11062,69.645,21.9857,0.0903,0.6407,0.0007,12.1322
11063,69.655,21.7528,0.0888,0.6539,-0.0124,12.1220
11064,69.665,21.6415,0.0916,0.6589,0.0308,12.1791
11065,69.676,21.4851,0.0917,0.6522,0.0251,12.1560
11066,69.686,21.3477,0.0870,0.6451,0.0707,12.1677
11067,69.696,21.2628,0.0874,0.6465,0.1056,12.1549
11068,69.707,21.1336,0.0886,0.6453,0.1242,12.1745
11069,69.716,21.0523,0.0895,0.6309,0.1553,12.1562
11070,69.726,21.0473,0.0891,0.6284,0.1780,12.1506
11071,69.737,21.0652,0.0913,0.6422,0.1845,12.1527
11072,69.746,21.1067,0.0925,0.6370,0.2256,12.1639
11073,69.757,21.1689,0.0899,0.6091,0.2613,12.1073
11074,69.766,21.3053,0.0908,0.6204,0.2703,12.1273
11075,69.776,21.4525,0.0921,0.6170,0.2908,12.1395
11076,69.787,21.4935,0.0939,0.6020,0.2885,12.1342
11077,69.797,21.5269,0.0936,0.5777,0.3279,12.1637
11078,69.807,21.5639,0.0939,0.5846,0.3515,12.1722
11079,69.817,21.4548,0.0936,0.5890,0.3821,12.0756
11080,69.827,21.4090,0.0902,0.5937,0.3869,12.0983
11081,69.839,21.1580,0.0884,0.6047,0.3920,12.1123
11082,69.849,21.0413,0.0868,0.6210,0.4312,12.1371
11083,69.860,20.8841,0.0847,0.6203,0.4843,12.1192
11084,69.869,20.7827,0.0807,0.6274,0.4990,12.0948
11085,69.879,20.7035,0.0791,0.6436,0.4931,12.0714
11086,69.890,20.6424,0.0784,0.6376,0.5367,12.0970
11087,69.899,20.5025,0.0790,0.6542,0.5638,12.0794
11088,69.910,20.5355,0.0791,0.6501,0.5807,12.1331
11089,69.920,20.4618,0.0788,0.6596,0.6157,12.0833
11090,69.930,20.5156,0.0795,0.6563,0.6186,12.0729
11091,69.940,20.4979,0.0824,0.6577,0.6739,12.1030
11092,69.950,20.4834,0.0832,0.6521,0.6695,12.1191
11093,69.961,20.3602,0.0829,0.6517,0.7062,12.0710
11094,69.971,20.1988,0.0848,0.6582,0.7310,12.0854
11095,69.981,20.0125,0.0870,0.6609,0.7539,12.0597
11096,69.991,19.8347,0.0880,0.6621,0.7742,12.0869
11097,70.001,19.5745,0.0879,0.6669,0.7951,12.0832
11098,70.010,19.3688,0.0885,0.6693,0.8320,12.0519
11099,70.021,19.1768,0.0888,0.6617,0.8584,12.0755
11100,70.031,18.9204,0.0894,0.6768,0.8708,12.0695
11101,70.042,18.8088,0.0900,0.6679,0.9172,12.0609
11102,70.052,18.7382,0.0911,0.6759,0.9238,12.0780
11103,70.063,18.6341,0.0921,0.6699,0.9251,12.0911
11104,70.073,18.6467,0.0934,0.6653,0.9409,12.0631
11105,70.083,18.6928,0.0962,0.6560,0.9999,12.0579
11106,70.093,18.7574,0.0966,0.6476,0.9980,12.0670
11107,70.103,18.9311,0.0984,0.6411,1.0294,12.0603
11108,70.114,19.0972,0.0988,0.6192,1.0579,12.0661
11109,70.123,19.2837,0.1000,0.6240,1.0911,12.0561
11110,70.135,19.5090,0.1015,0.6089,1.1087,12.0382
11111,70.144,19.7796,0.0993,0.6046,1.1554,12.0430
11112,70.154,20.0259,0.0996,0.6028,1.1654,12.0453
11113,70.165,20.3161,0.0994,0.5922,1.1984,12.0421
11114,70.174,20.5092,0.0994,0.5953,1.2275,12.0288
11115,70.185,20.7045,0.0994,0.5947,1.2550,12.0424
11116,70.195,20.7774,0.1004,0.6038,1.2900,12.0090
11117,70.205,20.8538,0.1016,0.5968,1.3024,12.0238
11118,70.215,20.8605,0.1012,0.5929,1.3175,12.0409
11119,70.225,20.8633,0.1011,0.5917,1.3210,12.0357
11120,70.236,20.8802,0.1011,0.5987,1.3750,12.0103
11121,70.246,20.9125,0.1015,0.5892,1.4003,11.9923
11122,70.257,20.9301,0.1026,0.6020,1.3967,12.0058
11123,70.267,20.9135,0.1025,0.6199,1.4282,11.9923
11124,70.277,20.9962,0.1043,0.6215,1.4660,11.9943
11125,70.287,21.0223,0.1018,0.6136,1.4755,11.9855
11126,70.297,21.0066,0.1009,0.6254,1.5428,11.9574
11127,70.308,20.9951,0.0978,0.6420,1.5674,11.9922
11128,70.318,21.0097,0.0981,0.6484,1.5854,11.9964
11129,70.328,20.9715,0.0980,0.6411,1.5947,11.9839
11130,70.329,21.1473,0.0966,0.6411,1.6278,11.9796
11133,70.346,21.2152,0.1007,0.6407,1.6751,11.9782
11134,70.356,21.3736,0.0975,0.6056,1.6772,11.9607
11135,70.367,21.5603,0.0972,0.5730,1.7199,11.9589
11136,70.377,21.6462,0.0960,0.5486,1.7682,11.9632
11137,70.387,21.8433,0.0946,0.5485,1.7835,11.9414
11138,70.397,22.1114,0.0925,0.5290,1.8352,11.9380
11139,70.408,22.5174,0.0913,0.5367,1.8781,11.9241
11140,70.417,23.0464,0.0892,0.5246,1.9062,11.8987
11141,70.428,23.5021,0.0878,0.5487,1.9053,11.9481
11142,70.438,24.0051,0.0834,0.5269,1.9501,11.9192
11143,70.448,24.3693,0.0812,0.5503,1.9979,11.8885
11144,70.457,24.6023,0.0772,0.5834,2.0347,11.8773
11145,70.469,24.6527,0.0738,0.5879,2.0451,11.9205
11146,70.478,24.6431,0.0705,0.5822,2.0814,11.8971
11147,70.488,24.4972,0.0652,0.6145,2.1097,11.8925
11148,70.499,24.4306,0.0640,0.6290,2.1390,11.8971
11149,70.509,24.4232,0.0606,0.6200,2.1597,11.8822
11150,70.520,24.1877,0.0593,0.6338,2.1938,11.8654
11151,70.530,23.7962,0.0589,0.6304,2.2290,11.8692
11152,70.540,23.6187,0.0606,0.6297,2.2740,11.8319
11153,70.551,23.0640,0.0632,0.6450,2.2866,11.8596
11154,70.560,23.0182,0.0634,0.6300,2.3074,11.8203
11155,70.571,22.5199,0.0632,0.6446,2.2908,11.8012
11156,70.582,22.3054,0.0659,0.6373,2.3371,11.8152
11157,70.591,22.1098,0.0671,0.6440,2.3728,11.8189
11158,70.601,21.8099,0.0686,0.6509,2.3683,11.7910
11159,70.613,21.8344,0.0709,0.6271,2.4054,11.7925
11160,70.623,21.6568,0.0703,0.6508,2.4354,11.8096
11161,70.633,21.6312,0.0714,0.6533,2.4752,11.7663
11162,70.643,21.6381,0.0714,0.6485,2.4820,11.7646
11163,70.653,21.8715,0.0749,0.6458,2.5512,11.7537
11164,70.664,22.2523,0.0744,0.6442,2.5395,11.7499
11165,70.673,22.6332,0.0773,0.6567,2.5708,11.7823
11166,70.683,23.2349,0.0811,0.6513,2.6010,11.8091
11167,70.693,23.9117,0.0796,0.6235,2.6205,11.7456
11168,70.704,24.5510,0.0816,0.6144,2.6253,11.7740
11169,70.714,25.0720,0.0816,0.5769,2.6634,11.7415
11170,70.724,25.4036,0.0795,0.5874,2.6903,11.7201
11171,70.733,25.6232,0.0790,0.5959,2.6680,11.7427
11172,70.744,25.8200,0.0818,0.6072,2.7281,11.6979
11173,70.754,25.8965,0.0839,0.6051,2.7604,11.7067
11174,70.765,26.0198,0.0854,0.5928,2.7878,11.7025
11175,70.774,26.0987,0.0852,0.5524,2.8141,11.6786
11176,70.785,26.1941,0.0872,0.6100,2.8330,11.6698
11177,70.795,26.4798,0.0875,0.6417,2.8369,11.6707
11178,70.804,26.7084,0.0892,0.6447,2.8731,11.6665
11179,70.814,26.8711,0.0928,0.6359,2.8813,11.6632
11180,70.824,27.0239,0.0944,0.6420,2.9058,11.6688
11181,70.834,27.0047,0.0931,0.6490,2.9302,11.6500
11182,70.844,27.0376,0.0961,0.6376,2.9255,11.6220
11183,70.854,26.9757,0.0981,0.6367,2.9581,11.6262
11184,70.864,26.8707,0.1005,0.6379,2.9810,11.6715
11185,70.873,26.7205,0.1033,0.6406,3.0028,11.6103
11186,70.883,26.5193,0.1043,0.6270,3.0112,11.5984
11187,70.893,26.3091,0.1057,0.6420,3.0376,11.6030
11188,70.904,26.0858,0.1092,0.6446,3.0992,11.5858
11189,70.914,26.0043,0.1113,0.6346,3.0992,11.5998
11190,70.924,25.9436,0.1141,0.6278,3.1107,11.6235
11191,70.934,25.8628,0.1179,0.6389,3.1136,11.5751
11192,70.943,25.7738,0.1196,0.6308,3.1516,11.5773
11193,70.954,25.6348,0.1196,0.6435,3.1882,11.5501
11194,70.963,25.4269,0.1209,0.6484,3.2107,11.5158
11195,70.974,25.3568,0.1231,0.6494,3.2307,11.5243
11196,70.983,25.1956,0.1248,0.6275,3.2556,11.5453
11197,70.993,25.0928,0.1287,0.6362,3.2657,11.4841
11198,71.003,24.9377,0.1311,0.6125,3.2862,11.5082
11199,71.012,24.7344,0.1306,0.6053,3.3001,11.5095
11200,71.022,24.5015,0.1289,0.6255,3.3216,11.5125
11201,71.032,24.3112,0.1270,0.6121,3.3274,11.5047
11202,71.041,24.0519,0.1239,0.6221,3.3629,11.5199
